############################################################################		
# Occupancy Transition Matrices for Pattern 7 : always present                             		
#                                                                          		
# contains three 48x3 matrices                                       		
#       rows   = time-bin 1 to 48                                          		
#		         (each time-bin = 30 minutes)                              
#       column = cumulative percentage of probability for next state       		
#	" column 1 = next state = 1 (=""at home and awake"")          "	
#	" column 2 = next state = 2 (=""sleeping"")                   "	
#	" column 3 = next state = 3 (=""absent"")                     "	
############################################################################		
		
# Current State = 1 (""at home and awake"")"		
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.7500	1.0000
0.0000	1.0000	1.0000
0.0000	0.7143	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.3000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.1250	1.0000
0.0000	0.1176	1.0000
0.0000	0.0541	1.0000
0.0000	0.0588	1.0000
0.0000	0.1463	1.0000
0.0000	0.0952	1.0000
0.0000	0.0600	1.0000
0.0000	0.0667	1.0000
0.0000	0.0769	1.0000
0.0000	0.0556	1.0000
0.0000	0.0870	1.0000
0.0000	0.0000	1.0000
0.0000	0.0455	1.0000
0.0000	0.0000	1.0000
0.0000	0.1053	1.0000
0.0000	0.1429	1.0000
0.0000	0.2308	1.0000
0.0000	0.5556	1.0000
0.0000	0.7714	1.0000
0.0000	0.9310	1.0000
0.0000	0.9915	1.0000
0.0000	0.9865	1.0000
0.0000	0.9837	1.0000
0.0000	0.9767	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.9500	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.8571	1.0000
		
# Current State = 2 (""sleeping"")"		
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9960	0.9960	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9778	0.9778	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.6667	0.6667	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
		
# Current State = 3 (""absent"")"		
1.0000	1.0000	1.0000
0.6667	1.0000	1.0000
0.2500	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.5000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9286	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9000	1.0000	1.0000
1.0000	1.0000	1.0000
0.8667	1.0000	1.0000
1.0000	1.0000	1.0000
0.6667	1.0000	1.0000
1.0000	1.0000	1.0000
0.5000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
