############################################################################		
# Occupancy Transition Matrices for Pattern 4: dayshift                              		
#                                                                              		
# contains three 48x3 matrices                                       		
#       rows   = time-bin 1 to 48                                          		
#		         (each time-bin = 30 minutes)                              
#       column = cumulative percentage of probability for next state       		
#	" column 1 = next state = 1 (=""at home and awake"")          "	
#	" column 2 = next state = 2 (=""sleeping"")                   "	
#	" column 3 = next state = 3 (=""absent"")                     "	
############################################################################		
		
# Current State = 1 (""at home and awake"")		
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.9474	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.2857	1.0000
0.0000	0.0588	1.0000
0.0000	0.0155	1.0000
0.0000	0.0074	1.0000
0.0000	0.0088	1.0000
0.0000	0.0043	1.0000
0.0000	0.0248	1.0000
0.0000	0.0000	1.0000
0.0000	0.0152	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0081	1.0000
0.0000	0.0424	1.0000
0.0000	0.0097	1.0000
0.0000	0.0238	1.0000
0.0000	0.0203	1.0000
0.0000	0.0109	1.0000
0.0000	0.0000	1.0000
0.0000	0.0282	1.0000
0.0000	0.0227	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0084	1.0000
0.0000	0.0000	1.0000
0.0000	0.0068	1.0000
0.0000	0.0140	1.0000
0.0000	0.0405	1.0000
0.0000	0.1711	1.0000
0.0000	0.4677	1.0000
0.0000	0.7340	1.0000
0.0000	0.8562	1.0000
0.0000	0.9533	1.0000
0.0000	0.9542	1.0000
0.0000	0.9899	1.0000
0.0000	0.9925	1.0000
0.0000	0.9861	1.0000
0.0000	0.9911	1.0000
0.0000	0.9512	1.0000
0.0000	0.9706	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.9231	1.0000
0.0000	1.0000	1.0000
		
# Current State = 2 (""sleeping"")		
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9939	0.9939	1.0000
0.9915	0.9915	1.0000
1.0000	1.0000	1.0000
0.9945	0.9945	1.0000
0.9958	0.9958	1.0000
0.9781	0.9781	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9375	0.9375	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.6667	0.6667	1.0000
1.0000	1.0000	1.0000
0.0000	0.0000	1.0000
0.5000	0.5000	1.0000
0.3333	0.3333	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.6667	0.6667	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	0.0000	1.0000
1.0000	0.0000	1.0000
1.0000	0.0000	1.0000
0.5000	0.5000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
		
# Current State = 3 (""absent"")		
0.6667	1.0000	1.0000
0.5000	1.0000	1.0000
0.6667	1.0000	1.0000
0.5000	1.0000	1.0000
0.0000	1.0000	1.0000
0.5000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9756	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9952	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9951	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9421	1.0000	1.0000
0.9796	1.0000	1.0000
0.8658	1.0000	1.0000
0.8868	1.0000	1.0000
0.7857	1.0000	1.0000
0.7895	1.0000	1.0000
0.6269	1.0000	1.0000
0.7222	1.0000	1.0000
0.6000	1.0000	1.0000
0.5263	1.0000	1.0000
0.4762	1.0000	1.0000
0.4667	1.0000	1.0000
0.5000	1.0000	1.0000
0.4000	1.0000	1.0000
