# presence in bathroom for cluster 2	
	
0.229	0
0.221	0
0.227	0
0.193	0
0.213	0
0.119	0
0.082	0
0.083	0
0.052	0
0.018	0
0.029	0
0.062	0
0.039	0
0.000	0
0.012	0
0.011	0
0.040	0
0.000	0
0.011	0
0.020	0
0.015	0
0.023	0
0.018	0
0.019	0
0.014	0
0.008	0
0.024	0
0.016	0
0.017	0
0.021	0
0.023	0
0.020	0
0.030	0
0.021	0
0.022	0
0.028	0
0.039	0
0.053	0
0.072	0
0.033	0
0.049	0
0.078	0
0.071	0
0.105	0
0.125	0
0.000	0
0.250	0
0.217	0
