# presence in bathroom for cluster 7	
	
0.176	0
0.111	0
0.158	0
0.071	0
0.154	0
0.188	0
0.133	0
0.120	0
0.087	0
0.143	0
0.400	0
0.152	0
0.126	0
0.070	0
0.057	0
0.041	0
0.034	0
0.013	0
0.013	0
0.013	0
0.011	0
0.007	0
0.009	0
0.005	0
0.009	0
0.004	0
0.009	0
0.006	0
0.008	0
0.009	0
0.010	0
0.009	0
0.016	0
0.016	0
0.021	0
0.009	0
0.024	0
0.020	0
0.025	0
0.025	0
0.025	0
0.012	0
0.021	0
0.014	0
0.040	0
0.016	0
0.022	0
0.034	0
