# presence in bathroom for cluster 4	
	
0.104	0
0.088	0
0.282	0
0.161	0
0.315	0
0.231	0
0.192	0
0.129	0
0.124	0
0.092	0
0.087	0
0.064	0
0.064	0
0.039	0
0.028	0
0.021	0
0.017	0
0.016	0
0.018	0
0.012	0
0.017	0
0.006	0
0.015	0
0.013	0
0.025	0
0.015	0
0.027	0
0.021	0
0.027	0
0.018	0
0.024	0
0.021	0
0.029	0
0.020	0
0.017	0
0.016	0
0.040	0
0.036	0
0.053	0
0.047	0
0.059	0
0.044	0
0.034	0
0.081	0
0.118	0
0.096	0
0.098	0
0.051	0
