# presence in bathroom for cluster 5	
	
0.059	0
0.158	0
0.222	0
0.200	0
0.063	0
0.000	0
0.111	0
0.083	0
0.161	0
0.150	0
0.113	0
0.096	0
0.122	0
0.071	0
0.051	0
0.029	0
0.023	0
0.016	0
0.020	0
0.010	0
0.023	0
0.013	0
0.008	0
0.010	0
0.021	0
0.015	0
0.019	0
0.019	0
0.025	0
0.012	0
0.019	0
0.018	0
0.015	0
0.020	0
0.014	0
0.014	0
0.031	0
0.019	0
0.028	0
0.032	0
0.052	0
0.045	0
0.098	0
0.047	0
0.111	0
0.128	0
0.091	0
0.179	0
